"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CRIP2",137.096224920988,0.365321788818185,0.155137835425592,2.35482071679028,0.0185316442520755,0.180584958881928
"PYGB",246.167562273735,0.365978386626955,0.0989865738465668,3.69725279303268,0.000217945284678284,0.00672097603573979
"DAB2",268.863514280672,0.366318938373424,0.0969928400406121,3.77676267877135,0.000158879985809145,0.00521143210746918
"ASAP2",55.7729568467865,0.367476259961488,0.182287017639689,2.01592118144061,0.0438082183305364,0.305288610584169
"BRD4",183.896074762891,0.367986637197027,0.166948423616929,2.20419354208094,0.0275107357538683,0.230853158606874
"HSF1",87.5803806844131,0.36960460072751,0.164618117241833,2.24522432232985,0.0247537354419504,0.218802496408262
"WWC2",93.9672482098376,0.370356893325016,0.173718030964936,2.13194273080248,0.0330115548282928,0.25706604975231
"LOX",801.129030418439,0.371108048881083,0.100735044871766,3.68400142525868,0.000229600955305961,0.00699321530372785
"IQGAP1",403.345723273609,0.371482976832415,0.0825402939995922,4.50062580143282,6.77536909668858e-06,0.000369093454844277
"DOP1B",86.6944019721679,0.371858244804953,0.168269670835807,2.20989464683628,0.0271124748514926,0.229636962849309
"CNTNAP1",57.9470533678473,0.373030371906839,0.183243354772284,2.03571023009486,0.0417794612258325,0.298032692295179
"ACP2",57.1311715110131,0.373214853552432,0.188603298714508,1.97883523828167,0.047834559634779,0.318816441129712
"UBL3",75.9997032877953,0.374623278091182,0.159985869108838,2.34160229386464,0.0192011633467631,0.184622615317619
"WDFY3",66.2744535430832,0.375618860068082,0.186404558004418,2.01507336563723,0.0438969624803374,0.305288610584169
"MFAP4",80.5229540537104,0.376757144942054,0.145974965124623,2.58097095361802,0.00985228709047354,0.120866450556345
"LNPK",93.8588180025119,0.377687897477032,0.153620525265522,2.45857704772344,0.0139488842007326,0.152243514586284
"RNF216",150.112831627137,0.379064667461367,0.133132473397779,2.84727428092456,0.00440953522861134,0.0699978339371089
"NBR1",120.696323044608,0.379415532446514,0.141316267113811,2.68486806363874,0.00725584425876898,0.0981629626044583
"ABL2",200.056923441872,0.380396888181564,0.11633807926298,3.26975389822008,0.0010764108867473,0.0234346778618259
"SPC24",48.5259054494982,0.380541254628701,0.183807993914033,2.07031939430599,0.0384224445745303,0.282985080171913
"DPP8",98.4733198241419,0.381581833746099,0.144359505934682,2.64327472773945,0.00821083831732695,0.106035765977184
"HABP4",95.6433349588309,0.383093013972378,0.184521268319927,2.07614557097106,0.0378804895001752,0.280697456365924
"RAI14",103.586541493691,0.38330540137218,0.128307863644231,2.98738822770053,0.00281372161240579,0.0499213315807649
"NORAD",228.127099800969,0.384922506547845,0.10891001577955,3.53431687428073,0.000408830624738251,0.0108025630459684
"LCLAT1",81.3273567634503,0.385366688652896,0.183642545314077,2.0984608332117,0.0358644563054868,0.270887244329703
"FLNA",2891.96328386883,0.385495750433123,0.0844122540997908,4.56682213434789,4.95173830305534e-06,0.000283799960461996
"PKP4",78.1026674277835,0.386158063800572,0.144787504384973,2.66706761360996,0.00765162764749542,0.101322904962735
"AURKA",50.8675723509756,0.387406373742618,0.168048334101703,2.30532707041392,0.0211482625483479,0.196188608156692
"CRIM1",914.017398093341,0.387697120725499,0.0643578814596394,6.02408146341229,1.7007269458193e-09,2.12436256686883e-07
"ATP6V0C",169.324865108616,0.388141358811442,0.174315273328302,2.22666293894066,0.0259698091043899,0.2245327986356
"GPR107",77.7096593197228,0.388981482990175,0.160760474941951,2.41963382560691,0.0155361428741459,0.161989833711372
"SUMF2",157.564981133446,0.38938357068174,0.152804248947336,2.54825093781221,0.0108264563181308,0.127992312456984
"BTBD3",51.748289683499,0.389618557075335,0.183331991358254,2.12520768573321,0.0335692870137118,0.259758525118678
"NQO1",296.808262940347,0.38964302115042,0.113886827494446,3.42131772148472,0.000623184831616953,0.0153818435684137
"IDH1",139.91043060616,0.390150190897248,0.150042022614708,2.60027280423374,0.00931496769215251,0.117061880570282
"PLOD2",398.131771861606,0.390303620761043,0.132008095076303,2.95666429043947,0.00310986507220578,0.0540120666894616
"ARHGAP11A",38.9039010784349,0.391002723631112,0.198218292107371,1.97258648268099,0.048542694305156,0.32238397302769
"C5orf51",84.7634496938169,0.391852556227959,0.156880894142077,2.49777105345335,0.012497687991613,0.141138273702544
"RHOQ",100.35078934107,0.392307892833809,0.15569477955466,2.51972412919651,0.0117446842165701,0.135102106997307
"TMEM173",69.6452644376068,0.39282621596281,0.141614217800863,2.77391791631542,0.00553856509510221,0.0811906019649329
"BUD31",278.639270867705,0.39387827670913,0.0964729225268861,4.08278578478184,4.44990380009161e-05,0.0018403849629409
"RRAS",119.142630069445,0.394056131328153,0.177704441229006,2.21748048953002,0.0265902748494172,0.226925699646579
"UBASH3B",64.8070396014291,0.394378276803068,0.162391049591135,2.42857151176759,0.0151584353995344,0.159822043840938
"HJURP",34.8377288237561,0.394392939714793,0.189899838602302,2.07684715594072,0.0378156683358852,0.280689408548353
"NNMT",120.713343287864,0.394631741334052,0.110208757947903,3.58076570938762,0.000342588751711779,0.00939346453141432
"PVT1",53.0971462469322,0.395821216633914,0.185318821803602,2.1358932286619,0.032688117658052,0.25567442312427
"KLF7",87.7861203412184,0.397722947589611,0.167994248862251,2.36747954339633,0.0179097100940904,0.176940355176794
"NBEAL1",82.9724509876825,0.397887496537178,0.166516700493316,2.38947502177506,0.0168724711349066,0.170992324565599
"ENTPD6",63.0173577489179,0.398007950421193,0.166851732380091,2.38539896915498,0.0170606077737513,0.172081138442258
"RIC1",98.1805399322023,0.398216282075948,0.175785660524581,2.26535134258157,0.0234911277010165,0.210910290031051
"KLHL36",79.2719359239381,0.39833323277677,0.178352587836114,2.23340315724936,0.025522370172362,0.22241693414477
"CDC42SE1",68.9906000503957,0.398918826412323,0.201021786909673,1.98445567788915,0.0472050643891467,0.316672831491843
"ALDOA",4343.35050918331,0.399166329798556,0.0655194272417198,6.09233545839644,1.1127519579404e-09,1.40411129713174e-07
"TPBG",78.6516914380364,0.399843569451792,0.140627222836328,2.84328710606166,0.00446508283577391,0.0707887363425388
"CKAP5",213.392814737253,0.400011650401397,0.113578768068873,3.52188756052393,0.000428485839380944,0.0112737359357123
"RRAGC",135.786486451061,0.400544100021476,0.149486962434898,2.67945841896356,0.00737413613099701,0.0989030015140011
"CCDC82",74.5596128259544,0.401702070365536,0.183123324998276,2.1936149879832,0.0282631000015432,0.234702303466188
"SNHG29",325.659964494327,0.402857012397618,0.0958267142222016,4.20401571385908,2.62220721067734e-05,0.00117913506789949
"CLTB",134.503938495157,0.403241739167617,0.161226526905356,2.50108804616458,0.0123812392887639,0.140335843304174
"AC016831.1",58.1675077894653,0.404914928771305,0.195117475785684,2.07523660882156,0.0379646112762763,0.281119989845768
"ATP5MD",155.265504995048,0.404951538911426,0.125133399199716,3.23615870344186,0.00121150006649143,0.0253064355105288
"FLNB",1059.04826019797,0.405602586158241,0.0650706725826455,6.23326254455246,4.56819596354045e-10,6.07422701990765e-08
"TPRG1L",119.225544834409,0.405605299049736,0.178940952059149,2.26669912271208,0.0234086120526063,0.210677508473457
"MTMR6",52.983577726752,0.40573761973658,0.186265099610376,2.17828042174992,0.0293851658495576,0.240169835357323
"NT5C2",71.5346301892563,0.406443012394628,0.186471342571837,2.17965402505776,0.0292831169016729,0.239755843877653
"COL6A3",2221.71040137572,0.408059907643641,0.0591306623701638,6.90098658271652,5.16426110266842e-12,8.40279642047338e-10
"TRIM59",61.8484322152267,0.408173014395113,0.157590754769253,2.59008223542533,0.00959530070479225,0.119044141319255
"CLIC4",797.445248595529,0.40851416819582,0.10754306822774,3.79860994230447,0.000145509881155411,0.00481584416004843
"FKBP9",253.905982523529,0.408558529952333,0.0953286287084459,4.28579048589772,1.82090539603756e-05,0.000870023939088108
"BUB3",197.875690820722,0.408561050322001,0.0967596761126114,4.22243094165081,2.41681460287997e-05,0.00110281658225881
"AGFG1",97.5695979197886,0.409484800942322,0.172362124249377,2.37572380083846,0.017514567511819,0.174665436976737
"NEK7",166.452929393393,0.410753157914913,0.114896797621424,3.57497481581961,0.000350261610097474,0.00956809780309833
"RXRB",48.1227134299726,0.412472320534369,0.204556043058752,2.01642696234547,0.0437553484760948,0.305288610584169
"SRXN1",327.838163644101,0.413766389994624,0.155929280385033,2.65355159065006,0.00796495937516966,0.104068901668983
"WDR54",89.1644584249979,0.414209788361461,0.165866138214207,2.4972534648786,0.0125159460334744,0.141215500593015
"CDH2",173.398817509209,0.414943738525684,0.113889127986688,3.64340078689674,0.000269059390289792,0.0078103014561586
"CTIF",75.1375043646265,0.415503128818239,0.190941388958521,2.17607681123814,0.0295495175219557,0.241149925703199
"MIF",435.483665451847,0.415922304686731,0.0895106152405691,4.64662547083267,3.37408943724907e-06,0.000201565168990444
"UBE2D2",78.5158950479089,0.417258261222069,0.170076918169258,2.45335031768873,0.0141532428834711,0.153525439909653
"LIX1L",93.7155484678304,0.417913580954728,0.147915841183635,2.82534701902478,0.00472294349147345,0.0733717578084934
"KIF1C",129.04497854162,0.418908863540344,0.176897375070311,2.36808976602304,0.0178801971046724,0.176885213917104
"MFAP5",65.8067868246567,0.419057623127461,0.204491812057146,2.04926358132302,0.0404363477838177,0.292247736233015
"ITGA3",182.320315420638,0.419508272975307,0.111855883987808,3.75043545336454,0.000176527743043953,0.00569958765138778
"PCM1",95.8877243034855,0.419756887125751,0.137320697519536,3.05676343557776,0.00223740778738923,0.0417311986408072
"SLC16A3",328.822563923529,0.419873594114869,0.133762811594583,3.13894115344591,0.00169559494912866,0.0330200427416142
"EPS15",96.1808048948739,0.420727791651541,0.156723626588416,2.68452052067711,0.00726339242949048,0.0981629626044583
"SNTB2",109.122180816743,0.421418686256267,0.134499033599733,3.1332469459253,0.00172883921681849,0.0335091312777076
"ATP6V1B2",176.001671991921,0.421683510521747,0.136423718066828,3.09098385894441,0.00199494478125921,0.0378947575500021
"DIAPH3",61.5305194245794,0.422604493823132,0.17090168326462,2.47279304539547,0.0134061752078736,0.147360677884947
"RAB3GAP1",82.2988454742307,0.422683682694447,0.163195918690909,2.5900383176555,0.00959652494638913,0.119044141319255
"JADE1",54.9259602289289,0.423732098771454,0.206480958557846,2.05216065312262,0.0401540519841892,0.291517297934375
"EHD4",104.279243216779,0.424158309037747,0.157423800501682,2.69437218315165,0.00705213688483159,0.0964676158383047
"CDC25B",213.795547812654,0.424162877452692,0.131983473842847,3.21375748874245,0.00131010273143651,0.0271369018039261
"RAB3B",1093.49055710457,0.426026164496307,0.052709311741611,8.08255980622079,6.3421218150884e-16,1.45234589565524e-13
"STIM1",82.7986367921009,0.426918990284362,0.173858895791979,2.45554872725735,0.0140669680546821,0.15312687232764
"SUSD6",59.4199803098519,0.428980953356305,0.200090805464833,2.14393136336143,0.0320383867441845,0.252348210495914
"AGRN",113.113405093545,0.430255723756956,0.195756599656588,2.1979117154249,0.0279553978759105,0.233420965653957
"DKK3",586.436052890736,0.430822478777834,0.11127241645685,3.87178145758074,0.000108042803396682,0.00378486489179425
"ZFYVE1",41.6337022985235,0.430834713430578,0.218631189909581,1.97060041437252,0.0487695992076013,0.323382377660169
"SDC1",103.108296544535,0.432288791019017,0.151703580873896,2.84956220893928,0.00437794433697309,0.0699138901144047
"AKT3",92.6180960670779,0.433515427390638,0.163427985295366,2.65263887703895,0.00798652657964299,0.104068901668983
"PRSS23",323.080358456321,0.433574012532425,0.124504354523147,3.4824003882677,0.000496940065133166,0.012696613317018
"GADD45B",110.257357410301,0.435643530165253,0.161567523244895,2.69635581096907,0.00701027403417846,0.0961075928011651
"FKTN",53.7055502746999,0.436821057830079,0.191759400836215,2.27796424021566,0.0227287082574602,0.206209248944793
"PDIA3",405.51048943516,0.436881406938929,0.108407151874659,4.03000539525339,5.57755726730566e-05,0.00217736445142579
"DNAJC10",133.414496699659,0.438180534866602,0.135631104376356,3.23067880985998,0.00123496631159573,0.0257531086158395
"ANAPC16",43.5415725486744,0.439014056737621,0.19813305889154,2.21575369195678,0.0267083755113931,0.227462652599096
"OSBPL6",50.0311612918392,0.439062578775378,0.21200794855075,2.07097225258173,0.0383613891706204,0.282943780176395
"ATF6",99.6914835092902,0.442555556623122,0.154698639453346,2.86075920374586,0.00422627914931891,0.0681467306246005
"IL6ST",264.462509916297,0.443360658197496,0.111831100805182,3.96455596882538,7.35326932828551e-05,0.00278075010744889
"CHN1",38.8129081070459,0.443731905901428,0.224208740179799,1.97910173147393,0.047804553578952,0.318816441129712
"PDGFC",74.0921975306604,0.444098847324593,0.166005625626474,2.67520360017106,0.0074683879462166,0.0998357522673981
"TSEN15",91.9283531484276,0.445078863660532,0.144739782153067,3.07502786752745,0.00210482885819616,0.039616915769336
"PTPRG",68.8091703250323,0.445678789896977,0.153949747425384,2.89496278721072,0.00379203483614322,0.0622739744804078
"AGTRAP",71.3766208301941,0.445930785509437,0.166181018305257,2.68340385717404,0.00728769259003172,0.0983838499654282
"ARL6IP1",408.438016930746,0.44779891494411,0.109378422426276,4.09403340266623,4.23933197484954e-05,0.00177112466258138
"TTC37",104.824908473182,0.449961318469395,0.170522896761195,2.63871495861071,0.00832209213250102,0.106787892686935
"GHITM",171.440097681883,0.452262303915938,0.135227720351264,3.34444966417503,0.000824459890781822,0.0190565813259963
"ATP10A",47.0410461492119,0.453007787394677,0.16757946843948,2.70324158211706,0.00686668188558993,0.0948752940750894
"PTPRM",52.5071775278485,0.453396642835837,0.181242610616964,2.50160070687814,0.0123633274637643,0.140261382951293
"GCC2",57.452018092238,0.453984049299624,0.202231243320337,2.24487592444115,0.0247760989119604,0.218843742246644
"USP40",48.0462513675597,0.454644638162663,0.187807897380908,2.4207961672696,0.0154865582628059,0.16176978077019
"FTH1",5147.02899516051,0.454924216733002,0.0561992294758195,8.09484793610452,5.73359313912408e-16,1.33776627846054e-13
"CALCOCO1",270.199873438791,0.456310250330974,0.132307787040635,3.44885407380316,0.000562970850572185,0.0140925051380074
"CENPF",195.7071657541,0.460523417121449,0.1010569477365,4.55706834053839,5.18725501616525e-06,0.000292902262693605
"GLS",205.778773180297,0.460857166704958,0.125594617332502,3.66940221239638,0.000243118312449996,0.00725494684166953
"HNRNPA0",31.0813930900209,0.461487424298136,0.227508644288238,2.02843907642236,0.0425154553168123,0.300167733439879
"KIF23",67.4577730845208,0.462736148304136,0.154942302600735,2.98650620609753,0.0028218511058511,0.0499213315807649
"MICAL2",363.823294384647,0.464345236286921,0.0899638445559415,5.16146501496144,2.45024686584037e-07,2.0199835161988e-05
"UPP1",46.147927084912,0.464899761719862,0.220699334666618,2.10648465443779,0.0351622747104374,0.267173110771789
"GSK3B",130.270725413235,0.465312836417565,0.142586357080681,3.26337558476421,0.0011009351123087,0.0237180550501906
"SLC48A1",61.3393593775719,0.466486887267694,0.226312260692056,2.06125326944812,0.0392788838841475,0.287409868704951
"TMEM14B",90.3557285534836,0.467096191068674,0.175330574106298,2.66408864198144,0.00771972177363719,0.10177919566019
"CDC42EP1",59.725926821555,0.467399359576256,0.190975435582826,2.44743182886233,0.0143878340248257,0.155066126021395
"COPZ2",61.5615778683432,0.468048314942353,0.191280305969577,2.4469237048209,0.0144081334949525,0.155066126021395
"RBCK1",124.775361995037,0.468148155763678,0.130979261409014,3.57421587759434,0.000351279023338723,0.00956809780309833
"SKA3",42.909369666668,0.468351993832706,0.183353901115436,2.55436067072192,0.0106382996606653,0.127104554206558
"ARMC1",53.7241723121063,0.468570701635531,0.215886299417627,2.17045131117419,0.0299726732827445,0.24250058361479
"ARL8B",158.533153438711,0.469146717637831,0.14452758044945,3.24607051594502,0.00117009852537146,0.0247572407797844
"FNIP1",86.4353096220969,0.469419103249418,0.160465668342881,2.92535536166135,0.0034406307653191,0.0580448022427504
"BFAR",81.0782844158733,0.46947753026059,0.148184548595102,3.16819489421521,0.00153388655730863,0.0303975018712796
"DRAM1",41.4291806124807,0.472089458173416,0.203165345535242,2.32367117989384,0.0201431242447123,0.190290201993974
"ASB1",81.0043242321982,0.47218110977759,0.169844664712113,2.78007619831885,0.00543461446800524,0.0803880891284124
"DDAH1",249.414033411295,0.472970304515697,0.0914529096667036,5.17173599221083,2.31929117522047e-07,1.95104453556302e-05
"NLRP1",45.5905440240715,0.474691404525002,0.204812771523281,2.31768459063621,0.0204664690930351,0.192244773449016
"PTAR1",111.039386631036,0.475264755757112,0.144973577452274,3.27828535454035,0.00104439759380281,0.0228989727747616
"CLIP1",63.476698129179,0.476198936999407,0.168896504716785,2.81947182860844,0.00481027531596021,0.0740180929590119
"KCTD15",32.7930317803964,0.479326734314757,0.202815126512407,2.36336777516166,0.0181096877786003,0.178157835378021
"AC092807.3",41.9216258230468,0.479845384907659,0.235782927315856,2.03511505421618,0.0418392975759688,0.298032692295179
"AC008393.2",1215.41288974466,0.480254714202922,0.126437091346115,3.79836888914383,0.000145651440713093,0.00481584416004843
"TROAP",53.0108641625256,0.481445523321649,0.170502329750591,2.8236888259879,0.00474744519032399,0.0736598584988036
"AURKB",54.5228020108727,0.481592889647257,0.166172597893841,2.89814864635456,0.00375372634620851,0.0620198461570147
"FBN2",386.942516211999,0.481691235600701,0.0817291700583655,5.89374926059704,3.77529903672051e-09,4.4889757584698e-07
"DCAKD",42.7516435431695,0.482089447968779,0.216444516723842,2.2273119008317,0.025926435709674,0.224438470197673
"SMURF2",78.8412297959773,0.482221457445484,0.144681636149763,3.33298316412684,0.000859201414214555,0.0197488562977271
"FBRS",48.1743231041586,0.483484408402367,0.191950543768249,2.51879676353562,0.0117756604480706,0.135332543774015
"BIRC2",71.5791418201323,0.483618553358664,0.152025541106923,3.18116646609089,0.00146683317534814,0.0294461997505765
"TBC1D23",60.3077019864609,0.484427720312347,0.197374289083244,2.45436081144306,0.0141135290470602,0.153411170256782
"STX17",52.612818861374,0.485900945798871,0.226990346447879,2.14062383446092,0.032304385135715,0.254281366383355
"ZER1",116.069358915208,0.486999842161628,0.220181016376338,2.21181576039798,0.026979397685355,0.229139582264492
"RABL2B",52.2810628360051,0.488671728563652,0.214060024312736,2.28287243324664,0.0224378837252696,0.204549222050201
"ABI3BP",52.7544888703126,0.488891869214754,0.195684295850453,2.49837048542913,0.0124765723844926,0.141049535649655
"HP1BP3",219.388595271625,0.489803705591479,0.0984634216168303,4.97447374414376,6.54251306495199e-07,4.70376259076723e-05
"SNX14",53.5615871196803,0.492294849236996,0.190151854307781,2.58895634244073,0.00962672984952729,0.119044141319255
"BNIP3L",147.466141405273,0.5018965073454,0.133581426668828,3.75723272210357,0.0001718027087223,0.00559082183173675
"ATF2",51.776019921036,0.501915191722626,0.19021970428749,2.63860778042244,0.00832472331798524,0.106787892686935
"AC005261.1",37.1867091869618,0.502469271340461,0.211242332685084,2.37863909640466,0.0173766796218986,0.173851149032685
"AP4E1",35.6315488234309,0.504584589397787,0.254735469694424,1.98081794421121,0.0476116937266699,0.318080067327931
"COQ9",41.2734264299641,0.504628106993516,0.229193664036442,2.20175417638631,0.0276826775480675,0.231612984140327
"ATP13A2",64.3394200333336,0.50549478922597,0.207574372132929,2.43524662525418,0.0148816428251227,0.1585068003234
"AC240274.1",74.8271336249855,0.506133851097875,0.178062711740082,2.8424471701671,0.00447686500900444,0.0707940060119552
"PYCR1",115.441873742882,0.506404491618957,0.147852068550274,3.42507545943982,0.000614628684781979,0.0152314595511302
"PLIN2",106.140826607505,0.507423375019172,0.177376073246535,2.86072053423972,0.00422679462955431,0.0681467306246005
"NDE1",55.2089729560438,0.507770512998365,0.183204543289129,2.77160437117006,0.0055780786699885,0.0816313856012755
"TP53I3",43.7670220669549,0.50781190372643,0.179178185060411,2.83411679583214,0.00459525336982401,0.0721128212833042
"SMYD3",86.5941741638355,0.509125811318956,0.181059199378094,2.81193009285202,0.00492452048641819,0.0752739435538286
"TRIM2",57.0024833752066,0.509218378033493,0.210724795109687,2.41650906704374,0.0156701359544316,0.16259634616185
"PRNP",124.764771646738,0.51106528168153,0.150095289425466,3.40493884676716,0.000661788719544004,0.0161413793015407
"SRGAP2C",67.9822743163448,0.511811197335636,0.203793972659859,2.51141479139754,0.0120248311753188,0.137356083033773
"MELK",39.5977838425644,0.513022549884044,0.201372713214558,2.54762694356425,0.0108458384860518,0.128032985252487
"RPS2P5",41.4008926098989,0.513143984984526,0.226455881894397,2.26597772904754,0.0234527468617013,0.210910290031051
"ATP2B1",126.695317829643,0.513365888521478,0.138991656727094,3.69350147059155,0.000221187230470478,0.00678774814843378
"NDN",26.9816726454522,0.513701001423142,0.260240954904545,1.97394373076891,0.0483881415117664,0.321703095663712
"STK40",63.5568212293897,0.513721207685824,0.201760944173885,2.54618756761507,0.0108906652677568,0.128260920667696
"RNF220",58.1434565900124,0.513869266363983,0.185074435550415,2.7765545513389,0.0054938414970623,0.0808537297768032
"PXDC1",34.0771255991082,0.515425331532404,0.2185753852517,2.35811242395326,0.018368129214681,0.179531130483785
"PGPEP1",76.0099689416639,0.5156563741421,0.207538482262897,2.48463016843738,0.0129686085932028,0.144087883075962
"TRIM8",65.5626802732834,0.515680981582422,0.179232248288086,2.87716628289766,0.00401264086715307,0.0654621595820776
"EPG5",224.015054525554,0.51647536100048,0.0943950322844232,5.47142522759332,4.46430693457632e-08,4.21416943152449e-06
"ARHGAP21",120.524004103398,0.517001440291043,0.119089532227375,4.34128365962464,1.41652708430908e-05,0.000697879439225742
"UPK3BL1",52.0154048409958,0.517029475740653,0.262722964960152,1.96796452803078,0.0490721192502135,0.324465355683536
