"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus",18,-0.434507247349376,-1.35755876126869,0.124183006535948,0.71230423463972,0.682815719093503,124,"tags=28%, list=7%, signal=26%","KIF16B/SPRY2/FGF7/CCL2/SHISA2"
"GO:0071774","GO:0071774","response to fibroblast growth factor",18,-0.434507247349376,-1.35755876126869,0.124183006535948,0.71230423463972,0.682815719093503,124,"tags=28%, list=7%, signal=26%","KIF16B/SPRY2/FGF7/CCL2/SHISA2"
"GO:0009743","GO:0009743","response to carbohydrate",24,0.42086015977801,1.3564509898073,0.122522522522523,0.71230423463972,0.682815719093503,309,"tags=42%, list=17%, signal=35%","SESN2/PCK2/TXNIP/ZBED3/SREBF1/CYBA/PIM3/RPS6KA2/PLCB1/XBP1"
"GO:1902882","GO:1902882","regulation of response to oxidative stress",22,0.426673389769674,1.35560226307683,0.124555160142349,0.71230423463972,0.682815719093503,435,"tags=41%, list=23%, signal=32%","SESN2/SLC7A11/ATF4/NCOA7/SESN3/FYN/SESN1/PAWR/DDR2"
"GO:0006022","GO:0006022","aminoglycan metabolic process",11,-0.5046676405019,-1.35232280573946,0.123376623376623,0.71230423463972,0.682815719093503,39,"tags=64%, list=2%, signal=63%","DSEL/ST3GAL1/EXT1/HYAL2/CEMIP/HPSE/B3GNT4"
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process",11,-0.5046676405019,-1.35232280573946,0.123376623376623,0.71230423463972,0.682815719093503,39,"tags=64%, list=2%, signal=63%","DSEL/ST3GAL1/EXT1/HYAL2/CEMIP/HPSE/B3GNT4"
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process",11,-0.5046676405019,-1.35232280573946,0.123376623376623,0.71230423463972,0.682815719093503,39,"tags=64%, list=2%, signal=63%","DSEL/ST3GAL1/EXT1/HYAL2/CEMIP/HPSE/B3GNT4"
"GO:0048515","GO:0048515","spermatid differentiation",11,-0.504035981626813,-1.35063019334731,0.125541125541126,0.71230423463972,0.682815719093503,194,"tags=27%, list=10%, signal=25%","HSPA2/TMEM119/DMC1"
"GO:0052548","GO:0052548","regulation of endopeptidase activity",54,0.345541778766043,1.32722876802622,0.122413793103448,0.71230423463972,0.682815719093503,608,"tags=48%, list=33%, signal=33%","SFN/VEGFA/BBC3/CYFIP2/PMAIP1/GRAMD4/BCL10/KLF4/FAS/MAP3K5/FYN/BAX/RHBDF2/CASP9/SERPINE1/RPS27L/NKX3-1/SERPINB8/SPOCK1/UACA/SERPINE2/IFI6/ATP13A2/BIRC2/NLRP1/FNIP1"
"GO:0003018","GO:0003018","vascular process in circulatory system",29,0.393546627869452,1.32720593823788,0.120840630472855,0.71230423463972,0.682815719093503,127,"tags=21%, list=7%, signal=20%","SLC6A9/VEGFA/SLC7A5/SLC38A1/SLC1A4/KLF2"
"GO:0050767","GO:0050767","regulation of neurogenesis",31,0.386946536177651,1.32325374394327,0.123893805309735,0.71230423463972,0.682815719093503,45,"tags=13%, list=2%, signal=13%","BTG2/ITPKA/VEGFA/SLC7A5"
"GO:0001503","GO:0001503","ossification",62,-0.303720300015248,-1.27132344550867,0.12289156626506,0.71230423463972,0.682815719093503,224,"tags=19%, list=12%, signal=18%","PENK/DCHS1/SNAI1/PTGS2/KREMEN1/HAND2/TMEM119/MAP2K6/FZD9/TNFRSF11A/PPARGC1B/GDF5"
"GO:0051276","GO:0051276","chromosome organization",91,-0.280552603957598,-1.26949955244181,0.119700748129676,0.71230423463972,0.682815719093503,709,"tags=56%, list=38%, signal=36%","RUVBL1/CCT7/NCAPH2/MAD2L2/RUVBL2/CCT3/BCCIP/CENPX/HNRNPC/SMC1A/NUDC/CCT2/HSP90AB1/GNL3/CENPW/DNMT1/DKC1/CHAMP1/DRG1/TELO2/MCMBP/MYBL2/DLGAP5/PARP1/RPA2/RAE1/WRAP53/TOP3A/ACD/DOT1L/MAP3K4/MSH2/DSN1/RFC2/CDC45/CDC6/MCM7/MCM4/HELLS/NASP/FEN1/HSPA2/SPICE1/MCM6/MCM5/MCM2/GINS2/MCM3/CCNE2/CCNE1/DMC1"
"GO:0010498","GO:0010498","proteasomal protein catabolic process",78,0.304702157423421,1.26716093078236,0.12621359223301,0.71230423463972,0.682815719093503,641,"tags=42%, list=35%, signal=29%","TRIB3/DDIT3/MDM2/NUPR1/PMAIP1/DNAJB9/PLK3/HERPUD1/TRAF4/PKD1/XBP1/RNF41/UBE2C/TRIM25/OGT/RNF187/KIF14/FBXO22/EDEM1/ENC1/ASCC3/SEL1L/ZNF598/TRIM2/ZER1/BIRC2/SMURF2/BFAR/RBCK1/GSK3B/ATF6/ANAPC16/DNAJC10"
"GO:0032989","GO:0032989","cellular component morphogenesis",84,0.301877503962778,1.26385220728386,0.125827814569536,0.71230423463972,0.682815719093503,333,"tags=23%, list=18%, signal=19%","MYH3/ITPKA/ANKRD1/VEGFA/VLDLR/CYFIP2/KIF13B/RPS6KA5/ANK2/ROBO3/FLRT2/FYN/BAX/UNC5B/SEMA7A/TSKU/IFRD1/GPC1/SPAST"
"GO:0000122","GO:0000122","negative regulation of transcription by RNA polymerase II",123,0.277065608071363,1.24809288854175,0.119354838709677,0.71230423463972,0.682815719093503,267,"tags=22%, list=14%, signal=20%","TRIB3/BTG2/DDIT3/ZNF177/ATF3/VEGFA/MDM2/TXNIP/ATF4/FST/KLF2/MSC/MXD1/CEBPB/PLK3/SREBF1/KLF4/MXI1/E2F7/GADD45A/DLG1/ETV5/TGIF1/FHL2/APBB2/ZNF248/AR"
"GO:0006796","GO:0006796","phosphate-containing compound metabolic process",335,0.228311939268212,1.17125224416065,0.126637554585153,0.71230423463972,0.682815719093503,435,"tags=27%, list=23%, signal=25%","INHBE/GDF15/DDIT4/SFN/ADM2/GUCA1B/ACSBG1/SESN2/TRIB3/MYH3/CDKN1A/ITPKA/HPX/VEGFA/VLDLR/MKNK2/MAPK11/ZBED3/MOCOS/LAT/NUPR1/NIBAN1/TNFRSF10B/PIP5KL1/RPS6KA5/ARHGEF2/PANK1/SPDYE2B/MEX3B/ALDH1L2/CEPT1/DUSP5/PLK3/ALPK1/BCL10/RCAN1/FAS/PIM2/GADD45A/PSPH/TRAF4/PIM3/DLG1/BORA/DYRK1B/MAP3K5/SGPP1/DGKE/FYN/RRM2B/BAX/SLC27A1/SEMA7A/AR/CNEP1R1/LONP1/GPCPD1/TFRC/PLCB1/PKD1/PDCD4/PFKFB3/GRB10/ERP29/PTP4A1/TTK/TRIM6/DBNDD2/CCNG2/CDK1/PC/GFPT1/INCENP/BTBD10/NEK2/INPP5B/PPP1R15A/PPP3CC/CDC42BPA/PLXNB2/TLK1/DGKA/NKX3-1/CCNG1/PAN3/TTBK2/OGT/ERRFI1/DDR2"
"GO:0030154","GO:0030154","cell differentiation",461,0.217752780124275,1.1508712900185,0.126404494382022,0.71230423463972,0.682815719093503,379,"tags=23%, list=20%, signal=24%","GDF15/CHAC1/DDIT4/KRT86/SFN/TRIB3/MYH3/SLC4A5/BTG2/ITPKA/DDIT3/ANKRD1/ATF3/VEGFA/SLC7A5/VLDLR/PCK2/MKNK2/MDM2/SLC7A11/KRT81/CTH/MAPK11/YJEFN3/TXNIP/PHGDH/CYFIP2/ZNF385A/NUPR1/KIF13B/ASTN2/RPS6KA5/ATF4/AKNA/ARHGEF2/ANK2/FST/KLF2/ROBO3/BTG1/FLRT2/MKX/CEBPB/ABCA1/DNAJB9/TP53INP1/CEBPG/SREBF1/KRT7/RCAN1/KLF4/SLFN5/E2F7/KDM4A/RDH10/DYRK1B/MAP3K5/EDA2R/EPAS1/ETV5/SGPP1/NHSL1/RPS6KA2/FYN/AKR1C1/TMEM79/ADGRG6/BAX/FHL2/CEP120/UNC5B/SEMA7A/AR/METRNL/TFRC/NDRG1/TSKU/PLCB1/SYNE1/ETS1/TOP2A/PDCD4/ANKRD49/AKR1C2/ITGA11/XBP1/BLOC1S2/RNF41/IFRD1/GPC1/CASP9/SPAST/SERPINE1/DNASE2/GMCL1/TRIM6/RILPL1/CCNB1IP1/JUND/CDK1/MYBL1/SRD5A1/RASA1/JDP2/GSDME/HSPA9"
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion",13,0.507056916579584,1.38158205844101,0.128014842300557,0.712684780657131,0.683180510975806,574,"tags=62%, list=31%, signal=43%","IL20RB/CEBPB/KLF4/DLG1/PAWR/SCRIB/ASS1/PRNP"
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway",26,0.40225486488043,1.31446903501388,0.127504553734062,0.712684780657131,0.683180510975806,642,"tags=54%, list=35%, signal=36%","ATF3/PMAIP1/ARHGEF2/BCL10/UNC5B/AR/SERPINE1/BCL2L1/HMOX1/GDNF/IFI6/RBCK1/GSK3B/PDIA3"
"GO:0055085","GO:0055085","transmembrane transport",133,0.265157354576928,1.20227162222269,0.127906976744186,0.712684780657131,0.683180510975806,352,"tags=26%, list=19%, signal=23%","SESN2/TRIB3/SLC4A5/DDIT3/SLC6A9/SLC22A15/SLC7A5/SLC7A11/SLC38A1/KCNG1/SLC1A4/ANK2/SLC3A2/CLTCL1/ABCA1/SLC22A18/SLC35D2/SCN9A/CYBA/DLG1/BEST1/FYN/STAC/BAX/SLC27A1/ORAI3/FGF14/PLCB1/PKD1/GRB10/TIMM44/GRPEL2/SLC35F2/SLC35A5/NIPAL3"
"GO:0016126","GO:0016126","sterol biosynthetic process",15,-0.46423765836294,-1.37167521370024,0.133620689655172,0.716094121873456,0.686448709676657,471,"tags=60%, list=25%, signal=45%","SQLE/EBP/MSMO1/MVD/HMGCR/IDI1/HMGCS1/LPCAT3/INSIG1"
"GO:0007219","GO:0007219","Notch signaling pathway",13,0.50209333926886,1.36805775942456,0.131725417439703,0.716094121873456,0.686448709676657,160,"tags=23%, list=9%, signal=21%","CHAC1/YJEFN3/GOT1"
"GO:0051591","GO:0051591","response to cAMP",16,-0.453199334031974,-1.3602426153807,0.132897603485839,0.716094121873456,0.686448709676657,27,"tags=25%, list=1%, signal=25%","IGFBP5/PENK/CYP1B1/PPARGC1B"
"GO:0071482","GO:0071482","cellular response to light stimulus",21,0.425101163995511,1.3323151812061,0.133574007220217,0.716094121873456,0.686448709676657,328,"tags=38%, list=18%, signal=32%","CDKN1A/MAPK11/ATF4/TP53INP1/XPC/BAX/DDB2/CASP9"
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation",12,-0.477964896970033,-1.32931970186211,0.133192389006343,0.716094121873456,0.686448709676657,220,"tags=25%, list=12%, signal=22%","INHBA/RAB7B/PPARGC1B"
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process",24,0.412415864242247,1.32923465019522,0.131531531531532,0.716094121873456,0.686448709676657,160,"tags=25%, list=9%, signal=23%","PCK2/SLC7A11/MTHFD2/GPT2/ALDH1L2/GOT1"
"GO:0034249","GO:0034249","negative regulation of amide metabolic process",34,0.378972451392679,1.32527734402422,0.130208333333333,0.716094121873456,0.686448709676657,575,"tags=44%, list=31%, signal=31%","SESN2/BTG2/ATF4/EIF4EBP1/SHMT2/CPEB2/PAN3/TOB1/DCP2/PATL1/CPEB4/ENC1/IGF2BP2/PRNP/TRIM2"
"GO:0045862","GO:0045862","positive regulation of proteolysis",58,0.33982924095217,1.32342125287769,0.132075471698113,0.716094121873456,0.686448709676657,251,"tags=24%, list=14%, signal=22%","TRIB3/MDM2/BBC3/CYFIP2/NUPR1/PMAIP1/GRAMD4/PLK3/HERPUD1/BCL10/FAS/MAP3K5/FYN/BAX"
"GO:0060541","GO:0060541","respiratory system development",31,0.386059837713604,1.32022147216255,0.134513274336283,0.716094121873456,0.686448709676657,218,"tags=26%, list=12%, signal=23%","PHEX/VEGFA/SLC7A11/KLF2/MSC/SREBF1/RDH10/EPAS1"
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process",32,0.383234876566698,1.31502249957616,0.128975265017668,0.716094121873456,0.686448709676657,88,"tags=9%, list=5%, signal=9%","DDIT4/MYH3/NUPR1"
"GO:0032869","GO:0032869","cellular response to insulin stimulus",33,0.379324013695638,1.30186133149338,0.132142857142857,0.716094121873456,0.686448709676657,434,"tags=39%, list=23%, signal=31%","TRIB3/PCK2/GOT1/SREBF1/SESN3/SLC27A1/LONP1/XBP1/GRB10/SRD5A1/CPEB2/OGT/ERRFI1"
"GO:0002262","GO:0002262","myeloid cell homeostasis",26,0.397793908300462,1.29989173638344,0.134790528233151,0.716094121873456,0.686448709676657,496,"tags=42%, list=27%, signal=31%","VEGFA/SLC7A11/KLF2/CEBPG/EPAS1/BAX/ETS1/DNASE2/HSPA9/DYRK3/HMOX1"
"GO:0045785","GO:0045785","positive regulation of cell adhesion",49,-0.323922770604527,-1.2959460297291,0.132420091324201,0.716094121873456,0.686448709676657,117,"tags=12%, list=6%, signal=12%","CORO1A/PREX1/MAP3K8/NR4A3/CCL2/HLA-DPB1"
"GO:1903530","GO:1903530","regulation of secretion by cell",49,-0.323312862114995,-1.29350591573517,0.134703196347032,0.716094121873456,0.686448709676657,79,"tags=12%, list=4%, signal=12%","PASK/MAP2K6/SYTL4/SYT5/PCSK1/TNFRSF11A"
"GO:0010952","GO:0010952","positive regulation of peptidase activity",29,0.382973289130412,1.29154816107073,0.134851138353765,0.716094121873456,0.686448709676657,415,"tags=41%, list=22%, signal=33%","BBC3/CYFIP2/PMAIP1/GRAMD4/BCL10/FAS/MAP3K5/FYN/BAX/CASP9/RPS27L/NKX3-1"
"GO:0045087","GO:0045087","innate immune response",82,0.301195724199943,1.25815249339804,0.132669983416252,0.716094121873456,0.686448709676657,279,"tags=20%, list=15%, signal=17%","RAB43/ZDHHC11/ULBP1/HPX/ARHGEF2/GRAMD4/ALPK1/CEBPG/BCL10/CYBA/TRAF4/MAP3K5/TRIM22/FYN/RAB2B/SHMT2"
"GO:0045321","GO:0045321","leukocyte activation",95,-0.275234151850961,-1.24451748585592,0.1325,0.716094121873456,0.686448709676657,232,"tags=19%, list=13%, signal=17%","SHPK/ZBTB1/HELLS/INHBA/MSH6/DOCK2/ITGB8/MAFB/CORO1A/PREX1/MAP3K8/UNG/NR4A3/CCL2/FZD9/CXCL6/NFATC2/HLA-DPB1"
"GO:0080134","GO:0080134","regulation of response to stress",183,0.252226206583371,1.2086897017252,0.133228840125392,0.716094121873456,0.686448709676657,316,"tags=23%, list=17%, signal=22%","ZDHHC11/SESN2/DDIT3/ANKRD1/HPX/VEGFA/MDM2/SLC7A11/ZNF385A/NUPR1/ATF4/PMAIP1/AKNA/ARHGEF2/GRAMD4/IL20RB/CEBPB/DNAJB9/ALPK1/CEBPG/HERPUD1/BCL10/NCOA7/KLF4/FAS/GADD45A/CYBA/TRAF4/DLG1/MAP3K5/SESN3/EDA2R/FYN/BAX/SEMA7A/METRNL/RHBDF2/PLCB1/ETS1/PDCD4/XBP1/KMT5A/SESN1"
"GO:0071346","GO:0071346","cellular response to type II interferon",13,0.499073314349167,1.35982907323833,0.137291280148423,0.717884130982368,0.688164614619302,43,"tags=15%, list=2%, signal=15%","RAB43/HPX"
"GO:1903578","GO:1903578","regulation of ATP metabolic process",10,0.53578074554302,1.35848853488773,0.137614678899083,0.717884130982368,0.688164614619302,88,"tags=20%, list=5%, signal=19%","DDIT4/NUPR1"
"GO:0005976","GO:0005976","polysaccharide metabolic process",14,-0.467325770582553,-1.35199384075027,0.135964912280702,0.717884130982368,0.688164614619302,79,"tags=14%, list=4%, signal=14%","PASK/B3GNT4"
"GO:0044264","GO:0044264","cellular polysaccharide metabolic process",14,-0.467325770582553,-1.35199384075027,0.135964912280702,0.717884130982368,0.688164614619302,79,"tags=14%, list=4%, signal=14%","PASK/B3GNT4"
"GO:0044409","GO:0044409","entry into host",21,0.423256867333182,1.32653494664081,0.137184115523466,0.717884130982368,0.688164614619302,408,"tags=38%, list=22%, signal=30%","NECTIN4/SLC3A2/TRIM22/TFRC/TRIM6/CDK1/SLC1A5/TRIM25"
"GO:0046718","GO:0046718","viral entry into host cell",21,0.423256867333182,1.32653494664081,0.137184115523466,0.717884130982368,0.688164614619302,408,"tags=38%, list=22%, signal=30%","NECTIN4/SLC3A2/TRIM22/TFRC/TRIM6/CDK1/SLC1A5/TRIM25"
"GO:0019058","GO:0019058","viral life cycle",41,0.358650061897106,1.30037855808395,0.136602451838879,0.717884130982368,0.688164614619302,461,"tags=34%, list=25%, signal=26%","RAB43/NECTIN4/SLC3A2/TRIM22/TFRC/TOP2A/TRIM6/CDK1/PC/SLC1A5/TRIM25/STOM/VPS37B/APOBEC3C"
"GO:0048534","GO:0048534","hematopoietic or lymphoid organ development",11,-0.491587136715756,-1.31727188873798,0.138528138528139,0.720833605255716,0.690991984300633,333,"tags=73%, list=18%, signal=60%","CD248/CRKL/ADA/SIX1/ZBTB1/HAND2/MAFB/TNFRSF11A"
"GO:0042886","GO:0042886","amide transport",25,0.405488831734853,1.31470555133027,0.139194139194139,0.722483865341008,0.692573925656633,291,"tags=36%, list=16%, signal=31%","PCK2/SLC7A11/SLC1A4/ABCA1/SREBF1/PIM3/SGPP1/SLC27A1/PLCB1"
"GO:0019751","GO:0019751","polyol metabolic process",16,0.465601107011066,1.35186564369892,0.139963167587477,0.722852169759763,0.692926982727344,511,"tags=56%, list=28%, signal=41%","ITPKA/PCK2/CYP2R1/GOT1/SGPP1/PLCB1/INPP5B/FGF2/SPTLC1"
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",16,0.464610040887272,1.34898809847144,0.139963167587477,0.722852169759763,0.692926982727344,883,"tags=88%, list=48%, signal=46%","ARHGEF2/UNC5B/AR/SERPINE1/BCL2L1/HMOX1/GDNF/IFI6/GSK3B/MCL1/GPX1/ITGA6/PEA15/LGALS3"
"GO:0048869","GO:0048869","cellular developmental process",463,0.216496612315602,1.14449787125629,0.140646976090014,0.724576834533381,0.69458024850947,379,"tags=23%, list=20%, signal=24%","GDF15/CHAC1/DDIT4/KRT86/SFN/TRIB3/MYH3/SLC4A5/BTG2/ITPKA/DDIT3/ANKRD1/ATF3/VEGFA/SLC7A5/VLDLR/PCK2/MKNK2/MDM2/SLC7A11/KRT81/CTH/MAPK11/YJEFN3/TXNIP/PHGDH/CYFIP2/ZNF385A/NUPR1/KIF13B/ASTN2/RPS6KA5/ATF4/AKNA/ARHGEF2/ANK2/FST/KLF2/ROBO3/BTG1/FLRT2/MKX/CEBPB/ABCA1/DNAJB9/TP53INP1/CEBPG/SREBF1/KRT7/RCAN1/KLF4/SLFN5/E2F7/KDM4A/RDH10/DYRK1B/MAP3K5/EDA2R/EPAS1/ETV5/SGPP1/NHSL1/RPS6KA2/FYN/AKR1C1/TMEM79/ADGRG6/BAX/FHL2/CEP120/UNC5B/SEMA7A/AR/METRNL/TFRC/NDRG1/TSKU/PLCB1/SYNE1/ETS1/TOP2A/PDCD4/ANKRD49/AKR1C2/ITGA11/XBP1/BLOC1S2/RNF41/IFRD1/GPC1/CASP9/SPAST/SERPINE1/DNASE2/GMCL1/TRIM6/RILPL1/CCNB1IP1/JUND/CDK1/MYBL1/SRD5A1/RASA1/JDP2/GSDME/HSPA9"
"GO:0140352","GO:0140352","export from cell",81,-0.28720331604513,-1.27070344712692,0.141025641025641,0.724724820258319,0.694722107808173,164,"tags=15%, list=9%, signal=14%","PTGS2/SLC4A4/CORO1A/PASK/FGF7/MAP2K6/SYTL4/NR4A3/SYT5/PCSK1/TNFRSF11A/PPFIA3"
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production",11,0.522413523949092,1.35790680391203,0.144444444444444,0.728640776699029,0.69847594848884,309,"tags=45%, list=17%, signal=38%","POU2F2/ARHGEF2/BCL10/CYBA/XBP1"
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity",13,0.497819921588621,1.35641394390367,0.142857142857143,0.728640776699029,0.69847594848884,78,"tags=15%, list=4%, signal=15%","TRIB3/ARRDC4"
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus",12,0.509132614734527,1.35439698718098,0.143667296786389,0.728640776699029,0.69847594848884,309,"tags=42%, list=17%, signal=35%","PCK2/CYBA/PIM3/PLCB1/XBP1"
"GO:1900744","GO:1900744","regulation of p38MAPK cascade",10,0.533365437643006,1.35236444752982,0.144954128440367,0.728640776699029,0.69847594848884,211,"tags=40%, list=11%, signal=36%","VEGFA/GADD45A/DLG1/MAP3K5"
"GO:0002637","GO:0002637","regulation of immunoglobulin production",10,0.530998996884199,1.34636426430921,0.144954128440367,0.728640776699029,0.69847594848884,380,"tags=50%, list=20%, signal=40%","HPX/DNAJB9/TFRC/XBP1/EXOSC6"
"GO:0042157","GO:0042157","lipoprotein metabolic process",10,0.528946738824813,1.34116070097197,0.144954128440367,0.728640776699029,0.69847594848884,175,"tags=30%, list=9%, signal=27%","ZDHHC11/ABCA1/APOL6"
"GO:0014074","GO:0014074","response to purine-containing compound",21,-0.402781859562794,-1.31022931815938,0.142857142857143,0.728640776699029,0.69847594848884,333,"tags=29%, list=18%, signal=24%","ADA/IGFBP5/PENK/PTGS2/CYP1B1/PPARGC1B"
"GO:0048872","GO:0048872","homeostasis of number of cells",43,0.353109465053642,1.29615148062795,0.144599303135889,0.728640776699029,0.69847594848884,251,"tags=28%, list=14%, signal=25%","VEGFA/SLC7A11/TSC22D3/LAT/PMAIP1/IL20RB/KLF2/CEBPG/BCL10/FAS/EPAS1/BAX"
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process",33,0.376608491677325,1.29254150732507,0.144642857142857,0.728640776699029,0.69847594848884,88,"tags=9%, list=5%, signal=9%","DDIT4/MYH3/NUPR1"
"GO:0032868","GO:0032868","response to insulin",41,0.354987244045191,1.28709806463693,0.145359019264448,0.728906849628747,0.698731006327895,449,"tags=39%, list=24%, signal=30%","SESN2/TRIB3/PCK2/ZBED3/GOT1/SREBF1/SESN3/SLC27A1/LONP1/XBP1/GRB10/SRD5A1/CPEB2/OGT/ERRFI1/CRY1"
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process",14,0.480821043727024,1.34234274543598,0.146520146520147,0.729739252995067,0.699528949222952,584,"tags=57%, list=31%, signal=39%","DDIT3/NUPR1/ATF4/BAX/CASP9/TP53/PRNP/ATF2"
"GO:0032006","GO:0032006","regulation of TOR signaling",17,0.450983549036621,1.33257878726427,0.147329650092081,0.729739252995067,0.699528949222952,22,"tags=12%, list=1%, signal=12%","DDIT4/SESN2"
"GO:0021549","GO:0021549","cerebellum development",12,-0.469803938404393,-1.3066223802049,0.147991543340381,0.729739252995067,0.699528949222952,55,"tags=25%, list=3%, signal=24%","CRKL/CEND1/SSTR2"
"GO:0001894","GO:0001894","tissue homeostasis",24,-0.389698085058,-1.30571068633734,0.147651006711409,0.729739252995067,0.699528949222952,164,"tags=21%, list=9%, signal=19%","PTGS2/TMEM119/CORO1A/TNFRSF11A/PPARGC1B"
"GO:0060249","GO:0060249","anatomical structure homeostasis",24,-0.389698085058,-1.30571068633734,0.147651006711409,0.729739252995067,0.699528949222952,164,"tags=21%, list=9%, signal=19%","PTGS2/TMEM119/CORO1A/TNFRSF11A/PPARGC1B"
"GO:0051302","GO:0051302","regulation of cell division",31,0.380029335901177,1.29959876758952,0.146902654867257,0.729739252995067,0.699528949222952,482,"tags=39%, list=26%, signal=29%","SFN/VEGFA/TXNIP/CXCR5/PLK3/E2F7/SPAST/INCENP/NKX3-1/BCL2L1/FGF2/KIF14"
"GO:0097305","GO:0097305","response to alcohol",29,-0.3706038977271,-1.28633801541196,0.146171693735499,0.729739252995067,0.699528949222952,224,"tags=24%, list=12%, signal=22%","PENK/INHBA/CDA/AKR1C3/CYP1B1/TNFRSF11A/PTGER2"
"GO:0009791","GO:0009791","post-embryonic development",10,0.525889705064217,1.33340949798627,0.148623853211009,0.731116389548694,0.700849074024161,569,"tags=70%, list=31%, signal=49%","VEGFA/SCN9A/KLF4/BAX/SGPL1/ATF5/NDN"
"GO:0006767","GO:0006767","water-soluble vitamin metabolic process",10,0.523492718261297,1.32733186433271,0.15045871559633,0.738388625592417,0.707820248477623,279,"tags=40%, list=15%, signal=34%","PSAT1/MTHFD2/ALDH1L2/SHMT2"
"GO:0007528","GO:0007528","neuromuscular junction development",10,-0.508205908148702,-1.31342564543814,0.150984682713348,0.739218151062278,0.708615432617579,312,"tags=50%, list=17%, signal=42%","CRKL/PDZRN3/LRP4/SIX1/FZD9"
"GO:0001678","GO:0001678","intracellular glucose homeostasis",10,0.521322883202436,1.32183018090235,0.154128440366972,0.741782841769709,0.711073948297375,309,"tags=40%, list=17%, signal=34%","PCK2/CYBA/PIM3/XBP1"
"GO:0071333","GO:0071333","cellular response to glucose stimulus",10,0.521322883202436,1.32183018090235,0.154128440366972,0.741782841769709,0.711073948297375,309,"tags=40%, list=17%, signal=34%","PCK2/CYBA/PIM3/XBP1"
"GO:0070613","GO:0070613","regulation of protein processing",10,0.519665562644189,1.31762799372832,0.154128440366972,0.741782841769709,0.711073948297375,574,"tags=60%, list=31%, signal=42%","CHAC1/RPS6KA2/SERPINE1/INPP5B/SERPINE2/PRNP"
"GO:1903317","GO:1903317","regulation of protein maturation",10,0.519665562644189,1.31762799372832,0.154128440366972,0.741782841769709,0.711073948297375,574,"tags=60%, list=31%, signal=42%","CHAC1/RPS6KA2/SERPINE1/INPP5B/SERPINE2/PRNP"
"GO:1901653","GO:1901653","cellular response to peptide",58,0.332920724211579,1.29651692335401,0.154373927958834,0.741782841769709,0.711073948297375,493,"tags=41%, list=27%, signal=31%","GDF15/TRIB3/PCK2/MDM2/ARHGEF2/KLF2/GOT1/SREBF1/CYBA/SESN3/FYN/SLC27A1/LONP1/PLCB1/XBP1/GRB10/SRD5A1/CPEB2/OGT/ERRFI1/DDR2/TP53/CACNA1A/APP"
"GO:0051403","GO:0051403","stress-activated MAPK cascade",30,0.377254337261727,1.27455474879843,0.153710247349823,0.741782841769709,0.711073948297375,299,"tags=33%, list=16%, signal=28%","VEGFA/MAPK11/FAS/GADD45A/TRAF4/DLG1/MAP3K5/EDA2R/PLCB1/PDCD4"
"GO:1901698","GO:1901698","response to nitrogen compound",164,0.253220342102159,1.19425936780971,0.153968253968254,0.741782841769709,0.711073948297375,239,"tags=17%, list=13%, signal=16%","GDF15/PHEX/SESN2/TRIB3/BTG2/SLC7A5/PCK2/MDM2/ZBED3/ATF4/PMAIP1/ARHGEF2/SLC3A2/KLF2/BTG1/CEBPB/ABCA1/DNAJB9/GOT1/HERPUD1/SREBF1/CYBA/MAP3K5/MAP1LC3A/SESN3/STC2/FYN/RRM2B"
