"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001763","GO:0001763","morphogenesis of a branching structure","6/306","203/18614",0.118812502034614,0.546005279442335,0.501251828845842,"2252/10253/1739/157506/25789/7422",6
"GO:0016054","GO:0016054","organic acid catabolic process","7/306","250/18614",0.119285238662782,0.546737072872253,0.501923640655901,"23475/2805/160428/84706/113675/5106/83667",7
"GO:0046395","GO:0046395","carboxylic acid catabolic process","7/306","250/18614",0.119285238662782,0.546737072872253,0.501923640655901,"23475/2805/160428/84706/113675/5106/83667",7
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","8/306","298/18614",0.119567124810474,0.547225815957887,0.502372323800064,"57580/10253/1794/64787/19/23092/9649/9181",8
"GO:0120254","GO:0120254","olefinic compound metabolic process","5/306","158/18614",0.119705647240788,0.547225815957887,0.502372323800064,"1545/100137049/8644/5740/157506",5
"GO:0042303","GO:0042303","molting cycle","4/306","115/18614",0.121513527281465,0.552525669670571,0.507237773762034,"10855/2252/147495/10468",4
"GO:0042633","GO:0042633","hair cycle","4/306","115/18614",0.121513527281465,0.552525669670571,0.507237773762034,"10855/2252/147495/10468",4
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","5/306","159/18614",0.122039036079672,0.552525669670571,0.507237773762034,"8792/8915/9181/9252/1491",5
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system","3/306","74/18614",0.12232599512232,0.552525669670571,0.507237773762034,"23178/9935/9618",3
"GO:0051145","GO:0051145","smooth muscle cell differentiation","3/306","74/18614",0.12232599512232,0.552525669670571,0.507237773762034,"4773/1491/7422",3
"GO:1903578","GO:1903578","regulation of ATP metabolic process","3/306","74/18614",0.12232599512232,0.552525669670571,0.507237773762034,"8671/26471/54541",3
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","3/306","74/18614",0.12232599512232,0.552525669670571,0.507237773762034,"1545/51659/9314",3
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","6/306","205/18614",0.12287383983673,0.552525669670571,0.507237773762034,"1739/9314/1051/53833/80709/7422",6
"GO:0045926","GO:0045926","negative regulation of growth","7/306","252/18614",0.122919125043892,0.552525669670571,0.507237773762034,"978/694/4494/5600/1026/83667/9518",7
"GO:0001941","GO:0001941","postsynaptic membrane organization","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"8326/23657",2
"GO:0003230","GO:0003230","cardiac atrium development","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"287/4193",2
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"8013/9464",2
"GO:0032094","GO:0032094","response to food","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"6720/8915",2
"GO:0048741","GO:0048741","skeletal muscle fiber development","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"57462/1827",2
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"8326/27113",2
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","2/306","37/18614",0.123399511660945,0.552525669670571,0.507237773762034,"27063/1026",2
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","4/306","116/18614",0.124328235784555,0.555258497332303,0.509746604564482,"8671/1739/26471/54541",4
"GO:0072009","GO:0072009","nephron epithelium development","4/306","116/18614",0.124328235784555,0.555258497332303,0.509746604564482,"1739/55083/25789/7422",4
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","11/306","450/18614",0.124679901017858,0.556117000959447,0.510534740740777,"56963/8671/11040/9709/1263/94241/79156/4193/7832/57761/83667",11
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","3/306","75/18614",0.12596268797764,0.560405428145419,0.514471665988159,"11144/898/9134",3
"GO:0120192","GO:0120192","tight junction assembly","3/306","75/18614",0.12596268797764,0.560405428145419,0.514471665988159,"1364/1739/143098",3
"GO:0006814","GO:0006814","sodium ion transport","7/306","254/18614",0.126609258009925,0.56219353183557,0.516113207340598,"8671/1739/6335/6520/81539/6536/57835",7
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","5/306","161/18614",0.126769151421464,0.56219353183557,0.516113207340598,"4773/338773/5600/1491/4193",5
"GO:0007623","GO:0007623","circadian rhythm","6/306","207/18614",0.127002845013907,0.56219353183557,0.516113207340598,"8792/1364/6720/6335/687/468",6
"GO:0019751","GO:0019751","polyol metabolic process","4/306","117/18614",0.127170497883677,0.56219353183557,0.516113207340598,"2805/120227/5106/3706",4
"GO:0071887","GO:0071887","leukocyte apoptotic process","4/306","117/18614",0.127170497883677,0.56219353183557,0.516113207340598,"355/8915/1831/23657",4
"GO:0048511","GO:0048511","rhythmic process","8/306","303/18614",0.12793117337962,0.564144081935816,0.517903880145084,"8792/1545/5608/1364/6720/6335/687/468",8
"GO:0033260","GO:0033260","nuclear DNA replication","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"4172/4171",2
"GO:0040036","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"387914/10253",2
"GO:0048846","GO:0048846","axon extension involved in axon guidance","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"91584/7422",2
"GO:0070229","GO:0070229","negative regulation of lymphocyte apoptotic process","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"8915/1831",2
"GO:0072529","GO:0072529","pyrimidine-containing compound catabolic process","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"7374/978",2
"GO:1901661","GO:1901661","quinone metabolic process","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"8644/2232",2
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance","2/306","38/18614",0.128905628813889,0.564144081935816,0.517903880145084,"91584/7422",2
"GO:0030041","GO:0030041","actin filament polymerization","5/306","162/18614",0.129165488040516,0.564515817183566,0.518245146026197,"57580/11151/25802/1739/26999",5
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","3/306","76/18614",0.129637949989689,0.564515817183566,0.518245146026197,"80759/5366/27113",3
"GO:0007422","GO:0007422","peripheral nervous system development","3/306","76/18614",0.129637949989689,0.564515817183566,0.518245146026197,"576/91584/9464",3
"GO:0042267","GO:0042267","natural killer cell mediated cytotoxicity","3/306","76/18614",0.129637949989689,0.564515817183566,0.518245146026197,"11151/1054/80329",3
"GO:0005996","GO:0005996","monosaccharide metabolic process","7/306","256/18614",0.13035505578126,0.566930716415255,0.520462107476824,"4122/2805/5366/468/5106/467/83667",7
"GO:0006720","GO:0006720","isoprenoid metabolic process","4/306","119/18614",0.132936142219647,0.567882436261247,0.52133581938276,"1545/8644/3157/157506",4
"GO:0036293","GO:0036293","response to decreased oxygen levels","8/306","306/18614",0.133092302346616,0.567882436261247,0.52133581938276,"5740/1535/1263/5366/468/4193/7422/54541",8
"GO:0046651","GO:0046651","lymphocyte proliferation","8/306","306/18614",0.133092302346616,0.567882436261247,0.52133581938276,"3115/4773/11151/1794/1739/1051/53833/1026",8
"GO:0010827","GO:0010827","regulation of glucose transmembrane transport","3/306","77/18614",0.133350848413102,0.567882436261247,0.52133581938276,"8013/8218/57761",3
"GO:0032508","GO:0032508","DNA duplex unwinding","3/306","77/18614",0.133350848413102,0.567882436261247,0.52133581938276,"4172/51659/4171",3
"GO:0043297","GO:0043297","apical junction assembly","3/306","77/18614",0.133350848413102,0.567882436261247,0.52133581938276,"1364/1739/143098",3
"GO:0090559","GO:0090559","regulation of membrane permeability","3/306","77/18614",0.133350848413102,0.567882436261247,0.52133581938276,"8326/5366/27113",3
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","7/306","258/18614",0.134155907405263,0.567882436261247,0.52133581938276,"51704/9618/11040/8915/80216/8795/1491",7
"GO:0032350","GO:0032350","regulation of hormone metabolic process","2/306","39/18614",0.134468015851373,0.567882436261247,0.52133581938276,"8644/157506",2
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","2/306","39/18614",0.134468015851373,0.567882436261247,0.52133581938276,"10253/1058",2
"GO:0042401","GO:0042401","biogenic amine biosynthetic process","2/306","39/18614",0.134468015851373,0.567882436261247,0.52133581938276,"9464/54498",2
"GO:0045737","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","2/306","39/18614",0.134468015851373,0.567882436261247,0.52133581938276,"441273/100310812",2
"GO:0043200","GO:0043200","response to amino acid","4/306","120/18614",0.135858742316046,0.567882436261247,0.52133581938276,"1535/1051/8140/83667",4
"GO:0051101","GO:0051101","regulation of DNA binding","4/306","120/18614",0.135858742316046,0.567882436261247,0.52133581938276,"9464/9314/1054/1649",4
"GO:0003015","GO:0003015","heart process","7/306","259/18614",0.136076779692749,0.567882436261247,0.52133581938276,"5608/70/1739/6720/287/4193/79924",7
"GO:0015833","GO:0015833","peptide transport","7/306","259/18614",0.136076779692749,0.567882436261247,0.52133581938276,"94121/23178/415116/6720/19/23657/5106",7
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/306","78/18614",0.137100449188951,0.567882436261247,0.52133581938276,"9314/7422/2810",3
"GO:0050709","GO:0050709","negative regulation of protein secretion","3/306","78/18614",0.137100449188951,0.567882436261247,0.52133581938276,"94121/415116/6720",3
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade","3/306","78/18614",0.137100449188951,0.567882436261247,0.52133581938276,"10253/1739/467",3
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","7/306","260/18614",0.138011173490933,0.567882436261247,0.52133581938276,"8326/51704/84133/83999/139285/84327/1649",7
"GO:0030282","GO:0030282","bone mineralization","4/306","121/18614",0.138807332209576,0.567882436261247,0.52133581938276,"8326/338773/468/5251",4
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","4/306","121/18614",0.138807332209576,0.567882436261247,0.52133581938276,"139285/8915/91947/57761",4
"GO:0043500","GO:0043500","muscle adaptation","4/306","121/18614",0.138807332209576,0.567882436261247,0.52133581938276,"8013/9464/9682/1535",4
"GO:0072089","GO:0072089","stem cell proliferation","4/306","121/18614",0.138807332209576,0.567882436261247,0.52133581938276,"898/84133/374887/2810",4
"GO:0031396","GO:0031396","regulation of protein ubiquitination","6/306","213/18614",0.139786515940137,0.567882436261247,0.52133581938276,"10253/139285/8915/9709/91947/57761",6
"GO:0042098","GO:0042098","T cell proliferation","6/306","213/18614",0.139786515940137,0.567882436261247,0.52133581938276,"3115/11151/1794/1739/1051/53833",6
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"3115/54842",2
"GO:0008210","GO:0008210","estrogen metabolic process","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"1545/7923",2
"GO:0009309","GO:0009309","amine biosynthetic process","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"9464/54498",2
"GO:0031063","GO:0031063","regulation of histone deacetylation","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"6720/7422",2
"GO:0035136","GO:0035136","forelimb morphogenesis","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"8200/157506",2
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"3638/57761",2
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"10162/6720",2
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"8013/83667",2
"GO:1903115","GO:1903115","regulation of actin filament-based movement","2/306","40/18614",0.14008335136021,0.567882436261247,0.52133581938276,"1739/287",2
"GO:0016055","GO:0016055","Wnt signaling pathway","11/306","461/18614",0.140113681077525,0.567882436261247,0.52133581938276,"387914/8326/51704/898/147495/84133/83999/139285/9314/84327/1649",11
"GO:0002228","GO:0002228","natural killer cell mediated immunity","3/306","79/18614",0.14088581758572,0.567882436261247,0.52133581938276,"11151/1054/80329",3
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","3/306","79/18614",0.14088581758572,0.567882436261247,0.52133581938276,"23475/5740/160428",3
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","3/306","79/18614",0.14088581758572,0.567882436261247,0.52133581938276,"23475/5740/160428",3
"GO:0198738","GO:0198738","cell-cell signaling by wnt","11/306","463/18614",0.143025169347225,0.567882436261247,0.52133581938276,"387914/8326/51704/898/147495/84133/83999/139285/9314/84327/1649",11
"GO:0007162","GO:0007162","negative regulation of cell adhesion","8/306","312/18614",0.143728814289605,0.567882436261247,0.52133581938276,"1545/91584/1739/9314/1051/53833/80709/7422",8
"GO:0060326","GO:0060326","cell chemotaxis","8/306","312/18614",0.143728814289605,0.567882436261247,0.52133581938276,"3680/8792/6372/6347/57580/11151/643/7422",8
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","5/306","168/18614",0.143968574414606,0.567882436261247,0.52133581938276,"5101/84665/64221/9708/81607",5
"GO:0042440","GO:0042440","pigment metabolic process","3/306","80/18614",0.144706018814131,0.567882436261247,0.52133581938276,"23657/3263/6536",3
"GO:0070227","GO:0070227","lymphocyte apoptotic process","3/306","80/18614",0.144706018814131,0.567882436261247,0.52133581938276,"355/8915/1831",3
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","3/306","80/18614",0.144706018814131,0.567882436261247,0.52133581938276,"3638/9709/287",3
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","4/306","123/18614",0.144780870287127,0.567882436261247,0.52133581938276,"79968/1263/4193/1026",4
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","4/306","123/18614",0.144780870287127,0.567882436261247,0.52133581938276,"133522/84293/9935/1051",4
